"","STATE","COUNTY","CTYNAME","STNAME","pop09","pop19","pop29","pop39","pop49","pop59","pop69","pop79","pop89"
"1075","21","163","Meade County","Kentucky",3283,3676,3507,4038,3901,4094,3342,1903,828
"1076","21","165","Menifee County","Kentucky",620,739,743,670,831,1006,974,614,292
"1077","21","167","Mercer County","Kentucky",2624,2662,2544,2445,2567,3301,2951,1880,959
"1078","21","169","Metcalfe County","Kentucky",1304,1231,1139,1116,1169,1445,1320,851,496
"1079","21","171","Monroe County","Kentucky",1355,1285,1229,1152,1286,1546,1390,956,451
"1080","21","173","Montgomery County","Kentucky",3571,3586,3591,3399,3863,3811,3262,2102,972
"1081","21","175","Morgan County","Kentucky",1241,1353,1861,1859,1945,1772,1799,971,508
"1082","21","177","Muhlenberg County","Kentucky",3379,3671,3911,3614,3853,4142,3875,2767,1410
"1083","21","179","Nelson County","Kentucky",5926,5865,5829,5716,5775,6494,5837,3324,1467
"1084","21","181","Nicholas County","Kentucky",949,962,860,797,913,1076,876,575,261
"1085","21","183","Ohio County","Kentucky",3014,3333,2769,2792,3040,3109,2983,1955,999
"1086","21","185","Oldham County","Kentucky",8119,10572,6966,8184,10429,9579,6978,4318,1654
"1087","21","187","Owen County","Kentucky",1183,1431,1204,1224,1411,1549,1564,954,381
"1088","21","189","Owsley County","Kentucky",567,515,474,527,509,634,609,380,200
"1089","21","191","Pendleton County","Kentucky",1763,1874,1783,1588,1783,2264,1939,1095,501
"1090","21","193","Perry County","Kentucky",3342,3068,2908,3125,3312,3654,3488,1948,913
"1091","21","195","Pike County","Kentucky",6364,6921,6670,6438,7645,8209,8210,5036,2383
"1092","21","197","Powell County","Kentucky",1652,1551,1538,1521,1624,1627,1552,925,369
"1093","21","199","Pulaski County","Kentucky",7702,8048,7513,7518,8235,9095,8476,5720,2672
"1094","21","201","Robertson County","Kentucky",222,249,233,191,258,333,287,209,126
"1095","21","203","Rockcastle County","Kentucky",1815,2076,1884,1892,2122,2566,2214,1477,649
"1096","21","205","Rowan County","Kentucky",2679,3897,5356,2506,2444,2715,2427,1608,828
"1097","21","207","Russell County","Kentucky",2264,2144,1940,1902,2176,2542,2502,1586,867
"1098","21","209","Scott County","Kentucky",7662,8137,7770,7847,8125,7290,5731,3155,1287
"1099","21","211","Shelby County","Kentucky",6017,6147,6249,6226,6525,6971,5804,3595,1490
"1100","21","213","Simpson County","Kentucky",2405,2442,2413,2158,2261,2560,2225,1431,677
"1101","21","215","Spencer County","Kentucky",2246,2533,1949,2426,2841,3133,2487,1241,495
"1102","21","217","Taylor County","Kentucky",3288,3490,3625,3055,2641,3268,3111,2101,1190
"1103","21","219","Todd County","Kentucky",1767,1788,1459,1405,1483,1621,1392,926,453
"1104","21","221","Trigg County","Kentucky",1611,1799,1430,1439,1692,2168,2181,1600,731
"1105","21","223","Trimble County","Kentucky",958,1053,1010,951,1084,1314,1064,731,306
"1106","21","225","Union County","Kentucky",1387,1976,2411,1607,1693,1786,1941,1062,518
"1107","21","227","Warren County","Kentucky",16933,19909,25002,16466,15469,14726,12710,7809,3872
"1108","21","229","Washington County","Kentucky",1529,1517,1470,1257,1506,1769,1543,920,584
"1109","21","231","Wayne County","Kentucky",2270,2256,2319,2234,2470,2854,2885,2036,1009
"1110","21","233","Webster County","Kentucky",1669,1584,1477,1579,1619,1761,1728,981,544
"1111","21","235","Whitley County","Kentucky",5302,5118,5183,4077,4117,4469,4077,2626,1295
"1112","21","237","Wolfe County","Kentucky",892,880,753,777,889,1032,984,663,287
"1113","21","239","Woodford County","Kentucky",3113,3417,2876,2984,3347,3812,3793,2326,1066
"1114","22","001","Acadia Parish","Louisiana",8653,8749,7894,7866,6982,8135,7220,4183,2363
"1115","22","003","Allen Parish","Louisiana",3172,3067,3611,3871,3335,3219,2681,1713,958
"1116","22","005","Ascension Parish","Louisiana",18208,18418,15648,18644,16842,16320,12561,7060,2903
"1117","22","007","Assumption Parish","Louisiana",2438,2647,2759,2623,2561,3165,2957,1816,925
"1118","22","009","Avoyelles Parish","Louisiana",5265,5052,5194,5321,4687,5147,4772,2945,1761
"1119","22","011","Beauregard Parish","Louisiana",5240,4970,4867,4907,4681,4564,4333,2635,1300
"1120","22","013","Bienville Parish","Louisiana",1579,1626,1478,1541,1393,1876,1718,1259,771
"1121","22","015","Bossier Parish","Louisiana",17400,16915,17602,19022,15343,14669,13304,8188,4596
"1122","22","017","Caddo Parish","Louisiana",31648,30461,31142,31486,27517,29341,29989,18264,10356
"1123","22","019","Calcasieu Parish","Louisiana",28524,27055,28192,28072,23218,24756,23198,13330,7091
"1124","22","021","Caldwell Parish","Louisiana",1234,1265,1241,1207,1250,1279,1218,819,405
"1125","22","023","Cameron Parish","Louisiana",808,884,881,838,776,1064,902,545,275
"1126","22","025","Catahoula Parish","Louisiana",1051,1151,1329,1252,1109,1201,1277,737,387
"1127","22","027","Claiborne Parish","Louisiana",1550,1486,2301,2157,1918,2095,2025,1328,810
"1128","22","029","Concordia Parish","Louisiana",2499,2507,2653,2424,2134,2270,2489,1456,827
"1129","22","031","De Soto Parish","Louisiana",3468,3680,3117,3397,3332,3594,3454,2282,1139
"1130","22","033","East Baton Rouge Parish","Louisiana",56565,58221,79491,58400,47487,49749,48015,28037,14094
"1131","22","035","East Carroll Parish","Louisiana",923,863,1113,870,790,820,762,471,249
"1132","22","037","East Feliciana Parish","Louisiana",1842,1990,2428,2464,2458,2926,2714,1595,718
"1133","22","039","Evangeline Parish","Louisiana",4611,4543,4742,4251,3665,4329,3676,2373,1205
"1134","22","041","Franklin Parish","Louisiana",2811,2703,2404,2380,2209,2494,2472,1557,985
"1135","22","043","Grant Parish","Louisiana",2549,2584,3104,3742,2890,2750,2385,1664,721
"1136","22","045","Iberia Parish","Louisiana",9887,9626,8981,8599,7680,9363,8462,4746,2486
"1137","22","047","Iberville Parish","Louisiana",3658,3738,4453,4612,4106,4511,3888,2323,1222
"1138","22","049","Jackson Parish","Louisiana",1788,1912,1898,2001,1832,2102,1918,1447,846
"1139","22","051","Jefferson Parish","Louisiana",54243,49409,54502,60042,50766,57418,54824,33529,17760
"1140","22","053","Jefferson Davis Parish","Louisiana",4315,4390,3846,3913,3550,4071,3636,2306,1341
"1141","22","055","Lafayette Parish","Louisiana",32566,31142,34924,37893,29499,29767,26928,14216,7455
"1142","22","057","Lafourche Parish","Louisiana",12366,12549,12616,13161,11397,13638,11191,6915,3781
"1143","22","059","LaSalle Parish","Louisiana",1815,1906,2040,2012,1840,1788,1758,1128,605
"1144","22","061","Lincoln Parish","Louisiana",5231,7402,11540,5161,4259,4373,4264,2812,1700
"1145","22","063","Livingston Parish","Louisiana",19313,19753,18095,20533,18587,17695,14476,8882,3455
"1146","22","065","Madison Parish","Louisiana",1489,1347,1714,1530,1295,1289,1222,697,368
"1147","22","067","Morehouse Parish","Louisiana",3364,3206,2939,2852,2805,3134,3401,2011,1162
"1148","22","069","Natchitoches Parish","Louisiana",4852,5899,6814,4040,3728,4166,4149,2961,1549
"1149","22","071","Orleans Parish","Louisiana",43650,43103,55408,66153,46560,48476,48237,25500,13057
"1150","22","073","Ouachita Parish","Louisiana",20880,21090,21546,20310,18162,18493,17109,10148,5541
"1151","22","075","Plaquemines Parish","Louisiana",3182,3312,2971,3077,2924,3145,2440,1408,738
"1152","22","077","Pointe Coupee Parish","Louisiana",2560,2584,2521,2392,2290,3065,3138,2093,1087
"1153","22","079","Rapides Parish","Louisiana",17428,17688,16580,16552,14925,16627,15035,9616,5197
"1154","22","081","Red River Parish","Louisiana",1082,1066,982,903,962,1180,1106,773,388
"1155","22","083","Richland Parish","Louisiana",2569,2559,2569,2490,2349,2522,2609,1635,820
"1156","22","085","Sabine Parish","Louisiana",2920,3116,2642,2798,2571,3180,3184,2324,1149
"1157","22","087","St. Bernard Parish","Louisiana",6964,6473,6203,7513,5659,5853,5027,2374,1178
"1158","22","089","St. Charles Parish","Louisiana",6765,7336,6569,7041,6624,7694,6359,3149,1563
"1159","22","091","St. Helena Parish","Louisiana",1124,1171,1326,1283,1077,1377,1367,891,516
"1160","22","093","St. James Parish","Louisiana",2641,2655,2692,2688,2200,3021,2716,1610,873
"1161","22","095","St. John the Baptist Parish","Louisiana",5525,5990,5633,5507,5018,6033,5090,2825,1216
"1162","22","097","St. Landry Parish","Louisiana",12070,11656,10233,9888,8821,10518,9811,5952,3175
"1163","22","099","St. Martin Parish","Louisiana",6972,6972,6914,7035,6247,7276,6479,3746,1790
"1164","22","101","St. Mary Parish","Louisiana",6667,6201,6153,5829,5624,6914,6174,3731,2055
"1165","22","103","St. Tammany Parish","Louisiana",31934,35538,28316,32582,32816,35606,33436,20851,9340
"1166","22","105","Tangipahoa Parish","Louisiana",18828,18084,19441,18275,15425,16266,15421,9039,3979
"1167","22","107","Tensas Parish","Louisiana",533,542,399,394,411,588,733,489,245
"1168","22","109","Terrebonne Parish","Louisiana",15250,14975,14304,15060,12768,14815,12344,7351,3594
"1169","22","111","Union Parish","Louisiana",2528,2708,2482,2510,2471,2991,3187,2117,1114
"1170","22","113","Vermilion Parish","Louisiana",7996,8355,7072,7747,7028,7889,7101,3928,2395
"1171","22","115","Vernon Parish","Louisiana",7245,5688,9914,6958,4905,4540,4056,2810,1313
"1172","22","117","Washington Parish","Louisiana",5964,6083,5555,5599,5396,5763,6049,3867,1918
"1173","22","119","Webster Parish","Louisiana",4718,4723,4576,4582,4281,5105,4926,3430,1999
"1174","22","121","West Baton Rouge Parish","Louisiana",3621,3279,3481,4122,2935,3491,3093,1563,880
"1175","22","123","West Carroll Parish","Louisiana",1211,1478,1313,1272,1314,1413,1320,990,519
"1176","22","125","West Feliciana Parish","Louisiana",1385,1431,1504,2692,2782,2417,1755,1113,489
"1177","22","127","Winn Parish","Louisiana",1549,1607,1801,1771,1760,1861,1706,1199,650
"1178","23","001","Androscoggin County","Maine",12898,13207,13167,13422,12910,15420,13896,8560,4797
"1179","23","003","Aroostook County","Maine",6525,7204,6844,6634,7539,9959,10882,7155,4313
"1180","23","005","Cumberland County","Maine",28620,32894,38100,39865,36395,41869,39492,24449,13319
"1181","23","007","Franklin County","Maine",2761,3585,3511,3249,3210,4458,4879,3096,1450
"1182","23","009","Hancock County","Maine",4906,5470,5544,6053,6179,8095,9476,6320,2944
"1183","23","011","Kennebec County","Maine",12446,13825,14361,14256,14373,18290,17988,10883,5880
"1184","23","013","Knox County","Maine",3571,4058,3940,4359,4556,5529,6747,4600,2412
"1185","23","015","Lincoln County","Maine",3099,3283,3383,3387,3762,4930,6071,4511,2208
"1186","23","017","Oxford County","Maine",5302,6312,5688,6355,6836,9234,9623,5630,2995
"1187","23","019","Penobscot County","Maine",14332,18426,20443,18981,17599,21923,20987,12451,7006
"1188","23","021","Piscataquis County","Maine",1423,1706,1427,1569,1886,2598,3108,2093,975
"1189","23","023","Sagadahoc County","Maine",3569,3853,3497,4373,4198,5286,5502,3776,1802
"1190","23","025","Somerset County","Maine",4830,5648,5302,5501,6196,8029,7774,4941,2263
"1191","23","027","Waldo County","Maine",3737,4380,3977,4445,4818,5727,6582,4235,1814
"1192","23","029","Washington County","Maine",3019,3596,3144,3074,3405,4551,5273,3632,1685
"1193","23","031","York County","Maine",19923,22750,23332,25406,24356,31441,31133,19039,10261
"1194","24","001","Allegany County","Maryland",6605,8216,10593,8642,8176,9102,8683,6489,3910
"1195","24","003","Anne Arundel County","Maryland",72017,70197,76305,84014,72971,80870,64021,39510,19329
"1196","24","005","Baltimore County","Maryland",98125,103357,105403,110813,98218,110291,101549,60462,39152
"1197","24","009","Calvert County","Maryland",10797,12645,10592,11519,11231,15110,10987,6531,3113
"1198","24","011","Caroline County","Maryland",4236,4340,3911,4219,3971,4807,4121,2561,1240
"1199","24","013","Carroll County","Maryland",19079,21451,19136,20595,20199,27293,20768,13074,6852
"1200","24","015","Cecil County","Maryland",12063,13319,12461,12607,12574,15833,13097,7509,3392
"1201","24","017","Charles County","Maryland",20347,22512,20642,21306,22182,25457,16928,9425,4458
"1202","24","019","Dorchester County","Maryland",3599,3704,3576,3522,3444,4506,4699,3197,1682
"1203","24","021","Frederick County","Maryland",31968,34678,31018,35449,34011,37949,28684,16851,8939
"1204","24","023","Garrett County","Maryland",2780,3102,3226,3080,3427,4320,4414,3087,1578
"1205","24","025","Harford County","Maryland",29749,32638,30562,33199,31689,37936,31088,19245,9335
"1206","24","027","Howard County","Maryland",41086,45281,37519,43943,45665,46200,34900,21225,9871
"1207","24","029","Kent County","Maryland",1598,2244,2398,1965,1733,2645,3010,2466,1363
"1208","24","031","Montgomery County","Maryland",132016,133318,121912,142452,142197,144268,119402,71278,43845
"1209","24","033","Prince George's County","Maryland",115639,111985,126658,128151,118685,126593,100253,55638,25725
"1210","24","035","Queen Anne's County","Maryland",5421,6402,5258,5531,5942,8263,6875,4676,2013
"1211","24","037","St. Mary's County","Maryland",14637,15549,15560,15686,13770,16389,11693,6804,3422
"1212","24","039","Somerset County","Maryland",2469,3170,4818,3064,2827,3147,3184,1878,1059
"1213","24","041","Talbot County","Maryland",3574,3843,3410,3613,3683,5079,5771,5168,3040
"1214","24","043","Washington County","Maryland",17644,18428,19148,19158,19160,21343,17936,11353,6879
"1215","24","045","Wicomico County","Maryland",12455,15534,16858,11620,11173,12605,11921,7581,3862
"1216","24","047","Worcester County","Maryland",4658,5170,5385,5142,5316,7582,8550,6850,3623
"1217","24","510","Baltimore city","Maryland",69930,66146,96910,98343,65215,73793,66818,36155,20180
"1218","25","001","Barnstable County","Massachusetts",16098,19439,20660,18870,19796,31550,39672,30680,16225
"1219","25","003","Berkshire County","Massachusetts",10640,13592,15007,13489,13422,18638,19443,13062,7651
"1220","25","005","Bristol County","Massachusetts",61467,69013,72853,71900,71138,83001,68891,42147,24807
"1221","25","007","Dukes County","Massachusetts",1667,1679,1717,1950,1998,2589,2861,2064,807
"1222","25","009","Essex County","Massachusetts",89736,97876,99535,98460,96117,114497,98867,58977,34969
"1223","25","011","Franklin County","Massachusetts",6253,6935,7522,8660,8267,10236,11902,7085,3320
"1224","25","013","Hampden County","Massachusetts",52626,60819,65331,59317,53549,62821,56987,34438,20484
"1225","25","015","Hampshire County","Massachusetts",11598,24597,33132,16401,15832,19942,20284,12437,6607
"1226","25","017","Middlesex County","Massachusetts",171857,190046,237746,237809,203787,218948,179083,106944,65479
"1227","25","019","Nantucket County","Massachusetts",1383,1183,1349,1728,1706,1623,1325,697,405
"1228","25","021","Norfolk County","Massachusetts",77142,87460,88480,92931,90192,102081,84434,50882,33173
"1229","25","023","Plymouth County","Massachusetts",57111,66137,60097,59883,63902,79654,68713,43653,22052
"1230","25","025","Suffolk County","Massachusetts",76656,87737,177183,146319,88854,87718,72616,41514,25310
"1231","25","027","Worcester County","Massachusetts",91578,105906,109184,107032,104068,122240,100879,57000,32735
"1232","26","001","Alcona County","Michigan",660,775,789,747,891,1599,2285,1776,883
"1233","26","003","Alger County","Michigan",679,841,1004,1072,975,1297,1644,1084,512
"1234","26","005","Allegan County","Michigan",14980,15728,13653,14425,14086,16667,15446,8903,4193
"1235","26","007","Alpena County","Michigan",2819,3062,2973,3037,3113,4113,4617,2923,1748
"1236","26","009","Antrim County","Michigan",2059,2471,2125,2170,2256,3506,4287,2977,1473
"1237","26","011","Arenac County","Michigan",1417,1525,1427,1482,1544,2226,2736,1701,825
"1238","26","013","Baraga County","Michigan",705,871,1031,948,965,1193,1248,825,423
"1239","26","015","Barry County","Michigan",7121,7777,6923,7138,7129,9128,8632,5229,2473
"1240","26","017","Bay County","Michigan",10537,12085,12534,11939,11988,14438,14859,9440,5306
"1241","26","019","Benzie County","Michigan",1644,1823,1666,1869,1818,2541,3095,2199,1111
"1242","26","021","Berrien County","Michigan",17926,18842,18055,17739,17588,20967,21097,13424,7763
"1243","26","023","Branch County","Michigan",5323,5627,5049,5204,5176,5848,5801,3646,1843
"1244","26","025","Calhoun County","Michigan",16457,17492,17237,15961,15744,17701,17034,10447,6086
"1245","26","027","Cass County","Michigan",5432,6427,5546,5518,6115,7589,7751,5225,2184
"1246","26","029","Charlevoix County","Michigan",2420,2909,2664,2699,2641,3859,4498,3022,1431
"1247","26","031","Cheboygan County","Michigan",2080,2473,2391,2382,2711,3721,4765,3176,1577
"1248","26","033","Chippewa County","Michigan",3582,4079,5885,4869,4564,4800,4796,3101,1673
"1249","26","035","Clare County","Michigan",3314,3392,3221,3095,3328,4428,5160,3417,1595
"1250","26","037","Clinton County","Michigan",9179,10129,9754,9818,9849,11433,10214,6113,3106
"1251","26","039","Crawford County","Michigan",1348,1439,1337,1318,1386,2275,2473,1619,834
"1252","26","041","Delta County","Michigan",3730,3993,3552,3615,3904,5038,5996,3679,2277
"1253","26","043","Dickinson County","Michigan",2691,2861,2620,2812,2616,3696,3930,2417,1596
"1254","26","045","Eaton County","Michigan",12182,13213,14165,13899,12686,15169,14884,9460,4610
"1255","26","047","Emmet County","Michigan",3201,3780,3780,3644,3777,4622,5488,3369,1754
